The pretty little girl with the red brush is combing her hair.,The beautiful little girl with the red brush is combing her hair.,Paraphrasing
A little girl in a white dress is napping on the couch.,A tiny girl in a white dress is napping on the couch.,Paraphrasing
A little girl in a white dress is napping on the couch.,A small girl in a white dress is napping on the couch.,Paraphrasing
A little girl in a white dress is napping on the couch.,A little girl in a white dress is napping on the sofa.,Paraphrasing
A man helping a woman fix her fishing pole out by what appears to be a lake with a little girl playing next to the small foldable chairs.,A man helping a woman fix her fishing pole out by what appears to be a lake with a small girl playing next to the small foldable chairs.,Paraphrasing
A man helping a woman fix her fishing pole out by what appears to be a lake with a little girl playing next to the small foldable chairs.,A man helping a woman fix her fishing pole out by what appears to be a lake with a tiny girl playing next to the small foldable chairs.,Paraphrasing
A man helping a woman fix her fishing pole out by what appears to be a lake with a little girl playing next to the small foldable chairs.,A man helping a woman fix her fishing pole out by what appears to be a lake with a little girl playing next to the little foldable chairs.,Paraphrasing
One litle boy kisses a little girl on nearby the road,One litle boy kisses a little girl on nearby the street,Paraphrasing
One litle boy kisses a little girl on nearby the road,One litle boy kisses a small girl on nearby the road,Paraphrasing
One litle boy kisses a little girl on nearby the road,One litle boy kisses a tiny girl on nearby the road,Paraphrasing
Rocks outside sitting in the sunlight chilling watching the sun come up.,Rocks outside sitting in the sunlight chilling watching the sun go up.,Paraphrasing
A little girl is climbing the small fence to touch a crow.,A tiny girl is climbing the small fence to touch a crow.,Paraphrasing
A little girl is climbing the small fence to touch a crow.,A small girl is climbing the small fence to touch a crow.,Paraphrasing
A little girl is climbing the small fence to touch a crow.,A little girl is climbing the little fence to touch a crow.,Paraphrasing
A little girl holds a small plane.,A small girl holds a small plane.,Paraphrasing
A little girl holds a small plane.,A little girl holds a little plane.,Paraphrasing
A little girl holds a small plane.,A tiny girl holds a small plane.,Paraphrasing
A little girl is being held by her father.,A tiny girl is being held by her father.,Paraphrasing
A little girl is being held by her father.,A small girl is being held by her father.,Paraphrasing
A little girl is being held by her father.,A little girl is being held by her dad.,Paraphrasing
bicycle race on a small street that curves right between very tall green trees with a lot of people watching from the sidelines holding flags,bicycle race on a tiny street that curves right between very tall green trees with a lot of people watching from the sidelines holding flags,Paraphrasing
bicycle race on a small street that curves right between very tall green trees with a lot of people watching from the sidelines holding flags,bicycle race on a little street that curves right between very tall green trees with a lot of people watching from the sidelines holding flags,Paraphrasing
bicycle race on a small street that curves right between very tall green trees with a lot of people watching from the sidelines holding flags,bicycle race on a small road that curves right between very tall green trees with a lot of people watching from the sidelines holding flags,Paraphrasing
There is a small child near the window.,There is a little child near the window.,Paraphrasing
The girl is very happy.,The girl is very pleased.,Paraphrasing
The girl is very happy.,The girl is very joyful.,Paraphrasing
The girl is very happy.,The girl is very delighted.,Paraphrasing
The girl is very happy.,The girl is very glad.,Paraphrasing
A group of people walk outside near some trees.,A group of people walk outside close to some trees.,Paraphrasing
A little girl lying in the sun.,A small girl lying in the sun.,Paraphrasing
Boy standing near river,Boy standing close to river,Paraphrasing
"On a near-empty street, a man and woman converse.","On a near-untouched street, a man and woman converse.",Paraphrasing
"Two thieves are spotted at night, near some plants","Two thieves are spotted at night, close to some plants",Paraphrasing
A man playing tennis on the weekend looks very happy.,A man playing tennis on the weekend looks very pleased.,Paraphrasing
A man playing tennis on the weekend looks very happy.,A man playing tennis on the weekend looks very delighted.,Paraphrasing
A man playing tennis on the weekend looks very happy.,A man playing tennis on the weekend looks very joyful.,Paraphrasing
A man playing tennis on the weekend looks very happy.,A man playing tennis on the weekend looks very glad.,Paraphrasing
A woman and a little girl turning a corner on a city street.,A woman and a small girl turning a corner on a city street.,Paraphrasing
A woman and a little girl turning a corner on a city street.,A woman and a tiny girl turning a corner on a city street.,Paraphrasing
"A little girl, standing by the side of the road, is watching a little boy as he sits in the street.","A little girl, standing by the side of the street, is watching a little boy as he sits in the street.",Paraphrasing
"A little girl, standing by the side of the road, is watching a little boy as he sits in the street.","A little girl, standing by the side of the road, is watching a little boy as he sits in the road.",Paraphrasing
"A little girl, standing by the side of the road, is watching a little boy as he sits in the street.","A tiny girl, standing by the side of the road, is watching a tiny boy as he sits in the street.",Paraphrasing
"A little girl, standing by the side of the road, is watching a little boy as he sits in the street.","A small girl, standing by the side of the road, is watching a small boy as he sits in the street.",Paraphrasing
"A band performs on a stage in front of wall-sized posters, including two guitarists, a singer, a drummer, and a keyboardist, while one attender takes a picture using a mobile camera from the far bottom left.","A band performs on a stage in front of wall-sized posters, including 2 guitarists, a singer, a drummer, and a keyboardist, while one attender takes a picture using a mobile camera from the far bottom left.",Paraphrasing
"A little girl sits inside, glad she is not caught out in the rainstorm.","A small girl sits inside, glad she is not caught out in the rainstorm.",Paraphrasing
"A little girl sits inside, glad she is not caught out in the rainstorm.","A little girl sits inside, happy she is not caught out in the rainstorm.",Paraphrasing
"A little girl sits inside, glad she is not caught out in the rainstorm.","A little girl sits inside, pleased she is not caught out in the rainstorm.",Paraphrasing
"A little girl sits inside, glad she is not caught out in the rainstorm.","A tiny girl sits inside, glad she is not caught out in the rainstorm.",Paraphrasing
"A little girl sits inside, glad she is not caught out in the rainstorm.","A little girl sits inside, delighted she is not caught out in the rainstorm.",Paraphrasing
The clown is looking very happy.,The clown is looking very joyful.,Paraphrasing
The clown is looking very happy.,The clown is looking very delighted.,Paraphrasing
The clown is looking very happy.,The clown is looking very pleased.,Paraphrasing
The clown is looking very happy.,The clown is looking very glad.,Paraphrasing
Guys are standing by two 4 wheelers waiting for the race to start.,Guys are standing by 2 4 wheelers waiting for the race to start.,Paraphrasing
A child in a red jersey stands on second base.,A child in a red jersey stands on 2nd base.,Paraphrasing
A little person wearing a pink hat is running near some garden tools.,A small person wearing a pink hat is running near some garden tools.,Paraphrasing
A man playing tennis looks very happy.,A man playing tennis looks very glad.,Paraphrasing
A man playing tennis looks very happy.,A man playing tennis looks very pleased.,Paraphrasing
A man playing tennis looks very happy.,A man playing tennis looks very joyful.,Paraphrasing
A man playing tennis looks very happy.,A man playing tennis looks very delighted.,Paraphrasing
The dog is wanting to get the ball first.,The dog is wanting to get the ball 1st.,Paraphrasing
A little girl is stepping in to a small pool.,A tiny girl is stepping in to a small pool.,Paraphrasing
A little girl is stepping in to a small pool.,A small girl is stepping in to a small pool.,Paraphrasing
A little girl is stepping in to a small pool.,A little girl is stepping in to a little pool.,Paraphrasing
The baby is very  happy.,The baby is very  pleased.,Paraphrasing
The baby is very  happy.,The baby is very  delighted.,Paraphrasing
The baby is very  happy.,The baby is very  joyful.,Paraphrasing
The baby is very  happy.,The baby is very  glad.,Paraphrasing
The little girl is playing softball with her mom.,The tiny girl is playing softball with her mom.,Paraphrasing
The little girl is playing softball with her mom.,The small girl is playing softball with her mom.,Paraphrasing
The little girl is playing softball with her mom.,The little girl is playing softball with her mother.,Paraphrasing
The man is very happy,The man is very joyful,Paraphrasing
The man is very happy,The man is very pleased,Paraphrasing
The man is very happy,The man is very glad,Paraphrasing
The man is very happy,The man is very delighted,Paraphrasing
3 dogs are swimming near the road.,3 dogs are swimming near the street.,Paraphrasing
A small man stands in a street.,A little man stands in a street.,Paraphrasing
A small man stands in a street.,A small man stands in a road.,Paraphrasing
A small man stands in a street.,A tiny man stands in a street.,Paraphrasing
A little girl is wearing a pretty dress.,A little girl is wearing a beautiful dress.,Paraphrasing
A little girl is wearing a pretty dress.,A tiny girl is wearing a pretty dress.,Paraphrasing
A little girl is wearing a pretty dress.,A small girl is wearing a pretty dress.,Paraphrasing
"There is an empty street, with absolutely no one around.","There is an empty road, with absolutely no one around.",Paraphrasing
"A man and a woman are each holding one of two little girl's hands, crossing the street, in the distance is a cyclist.","A man and a woman are each holding one of two little girl's hands, crossing the road, in the distance is a cyclist.",Paraphrasing
"A man and a woman are each holding one of two little girl's hands, crossing the street, in the distance is a cyclist.","A man and a woman are each holding one of two small girl's hands, crossing the street, in the distance is a cyclist.",Paraphrasing
"A man and a woman are each holding one of two little girl's hands, crossing the street, in the distance is a cyclist.","A man and a woman are each holding one of two tiny girl's hands, crossing the street, in the distance is a cyclist.",Paraphrasing
A little girl near a fence.,A tiny girl near a fence.,Paraphrasing
A little girl near a fence.,A small girl near a fence.,Paraphrasing
A little girl near a fence.,A little girl close to a fence.,Paraphrasing
"Two men, one of which is bald, in a bathroom.","Two men, one of which is bald, in a room.",strict_entailment
"Two men, one of which is bald, in a bathroom.","Two men, one of which is bald, in a building.",strict_entailment
A little girl in a yellow dress and pink boots running down the street,A tiny girl in a yellow dress and pink boots running down the street,Paraphrasing
A little girl in a yellow dress and pink boots running down the street,A small girl in a yellow dress and pink boots running down the street,Paraphrasing
A little girl in a yellow dress and pink boots running down the street,A little girl in a yellow dress and pink boots running down the road,Paraphrasing
The little girl is riding on a paved road.,The little girl is riding on a paved street.,Paraphrasing
The little girl is riding on a paved road.,The small girl is riding on a paved road.,Paraphrasing
The little girl is riding on a paved road.,The tiny girl is riding on a paved road.,Paraphrasing
The little girl with blond hair plays with a tiny umbrella.,The tiny girl with blond hair plays with a tiny umbrella.,Paraphrasing
The little girl with blond hair plays with a tiny umbrella.,The little girl with blond hair plays with a small umbrella.,Paraphrasing
The little girl with blond hair plays with a tiny umbrella.,The little girl with blond hair plays with a little umbrella.,Paraphrasing
The little girl with blond hair plays with a tiny umbrella.,The small girl with blond hair plays with a tiny umbrella.,Paraphrasing
A man is doing a trick on his horse in order to win first prize at the rodeo.,A man is doing a trick on his horse in order to win 1st prize at the rodeo.,Paraphrasing
A man crosses the street in between a bright orange car and a white taxi cab.,A man crosses the road in between a bright orange car and a white taxi cab.,Paraphrasing
A man and a woman sitting near small boats.,A man and a woman sitting near little boats.,Paraphrasing
A little girl in a colorful dress and black boots holds a lollipop and plays near a fence.,A tiny girl in a colorful dress and black boots holds a lollipop and plays near a fence.,Paraphrasing
A little girl in a colorful dress and black boots holds a lollipop and plays near a fence.,A small girl in a colorful dress and black boots holds a lollipop and plays near a fence.,Paraphrasing
A little girl in a colorful dress and black boots holds a lollipop and plays near a fence.,A little girl in a colorful dress and black boots holds a lollipop and plays close to a fence.,Paraphrasing
People are sitting outside near some fish.,People are sitting outside close to some fish.,Paraphrasing
The man stands close to the train at the busy train station.,The man stands near the train at the busy train station.,Paraphrasing
A man crosses the street in between a bright orange car and a light yellow taxi cab.,A man crosses the road in between a bright orange car and a light yellow taxi cab.,Paraphrasing
Lots of people are walking on the road near several white buildings towards Nationals Park.,Lots of people are walking on the street near several white buildings towards Nationals Park.,Paraphrasing
Two women standing in front of a car with a camera crew near them.,Two women standing in front of a car with a camera crew close to them.,Paraphrasing
three people staying out of the sun,3 people staying out of the sun,Paraphrasing
Two small figures standing in the street show just how huge the construction site has become.,Two tiny figures standing in the street show just how huge the construction site has become.,Paraphrasing
Two small figures standing in the street show just how huge the construction site has become.,Two little figures standing in the street show just how huge the construction site has become.,Paraphrasing
Two small figures standing in the street show just how huge the construction site has become.,Two small figures standing in the road show just how huge the construction site has become.,Paraphrasing
Two little girls wearing dresses not very happy.,Two little girls wearing dresses not very pleased.,Paraphrasing
Two little girls wearing dresses not very happy.,Two little girls wearing dresses not very delighted.,Paraphrasing
Two little girls wearing dresses not very happy.,Two small girls wearing dresses not very happy.,Paraphrasing
Two little girls wearing dresses not very happy.,Two little girls wearing dresses not very joyful.,Paraphrasing
Two little girls wearing dresses not very happy.,Two little girls wearing dresses not very glad.,Paraphrasing
A small girl is playing chase with her father.,A tiny girl is playing chase with her father.,Paraphrasing
A small girl is playing chase with her father.,A little girl is playing chase with her father.,Paraphrasing
A small girl is playing chase with her father.,A small girl is playing chase with her dad.,Paraphrasing
"It was so cold, nobody wanted to go near the water.","It was so cold, no one wanted to go near the water.",Paraphrasing
A little girl is near a beach.,A tiny girl is near a beach.,Paraphrasing
A little girl is near a beach.,A little girl is close to a beach.,Paraphrasing
A little girl is near a beach.,A small girl is near a beach.,Paraphrasing
A little girl finds something her father lost on the side of the road.,A little girl finds something her father lost on the side of the street.,Paraphrasing
A little girl finds something her father lost on the side of the road.,A little girl finds something her dad lost on the side of the road.,Paraphrasing
A little girl finds something her father lost on the side of the road.,A tiny girl finds something her father lost on the side of the road.,Paraphrasing
A little girl finds something her father lost on the side of the road.,A small girl finds something her father lost on the side of the road.,Paraphrasing
Man standing near street.,Man standing near road.,Paraphrasing
Two young boys sit in boxes in the living room near some decorative chairs.,Two young boys sit in boxes in the living room close to some decorative chairs.,Paraphrasing
A little girl tries taking a nap on the comfy sofa.,A tiny girl tries taking a nap on the comfy sofa.,Paraphrasing
A little girl tries taking a nap on the comfy sofa.,A little girl tries taking a nap on the comfy couch.,Paraphrasing
A little girl tries taking a nap on the comfy sofa.,A small girl tries taking a nap on the comfy sofa.,Paraphrasing
A little girl and her cat sit on the couch.,A small girl and her cat sit on the couch.,Paraphrasing
A little girl and her cat sit on the couch.,A little girl and her cat sit on the sofa.,Paraphrasing
A little girl and her cat sit on the couch.,A tiny girl and her cat sit on the couch.,Paraphrasing
A little girl is standing near a patch of daffodils in a city park.,A little girl is standing close to a patch of daffodils in a city park.,Paraphrasing
A little girl is standing near a patch of daffodils in a city park.,A tiny girl is standing near a patch of daffodils in a city park.,Paraphrasing
A little girl is standing near a patch of daffodils in a city park.,A small girl is standing near a patch of daffodils in a city park.,Paraphrasing
the dog is very happy,the dog is very glad,Paraphrasing
the dog is very happy,the dog is very joyful,Paraphrasing
the dog is very happy,the dog is very pleased,Paraphrasing
the dog is very happy,the dog is very delighted,Paraphrasing
A man is that just purchased and put on a rainbow colored necklace and is very happy.,A man is that just purchased and put on a rainbow colored necklace and is very pleased.,Paraphrasing
A man is that just purchased and put on a rainbow colored necklace and is very happy.,A man is that just purchased and put on a rainbow colored necklace and is very delighted.,Paraphrasing
A man is that just purchased and put on a rainbow colored necklace and is very happy.,A man is that just purchased and put on a rainbow colored necklace and is very glad.,Paraphrasing
A man is that just purchased and put on a rainbow colored necklace and is very happy.,A man is that just purchased and put on a rainbow colored necklace and is very joyful.,Paraphrasing
The brown haired girl eats a carrot.,The brown haired girl eats a vegetable.,strict_entailment
The little girl loves her stuffed animal.,The small girl loves her stuffed animal.,Paraphrasing
Small group of Korean War veterans parading down a street in a small town on a sunny day.,Small group of Korean War veterans parading down a road in a small town on a sunny day.,Paraphrasing
Small group of Korean War veterans parading down a street in a small town on a sunny day.,Small group of Korean War veterans parading down a street in a little town on a sunny day.,Paraphrasing
Small group of Korean War veterans parading down a street in a small town on a sunny day.,Small group of Korean War veterans parading down a street in a tiny town on a sunny day.,Paraphrasing
A seated man wearing a black jacket and blue jeans sculpts a bird out of a carrot.,A seated man wearing a black jacket and blue jeans sculpts a bird out of a vegetable.,strict_entailment
There is a small group near the table.,There is a tiny group near the table.,Paraphrasing
A little girl is playing piggyback with her mother.,A tiny girl is playing piggyback with her mother.,Paraphrasing
A little girl is playing piggyback with her mother.,A small girl is playing piggyback with her mother.,Paraphrasing
A little girl is playing piggyback with her mother.,A little girl is playing piggyback with her mom.,Paraphrasing
"A man playing scrabble with carrots, celery, onions, limes, apples and cauliflower, with an alien.","A man playing scrabble with carrots, celery, vegetables, limes, apples and cauliflower, with an alien.",strict_entailment
"A man playing scrabble with carrots, celery, onions, limes, apples and cauliflower, with an alien.","A man playing scrabble with carrots, vegetable, onions, limes, apples and cauliflower, with an alien.",strict_entailment
A booger flying through the 8th dimension of cheeseburgers.,A booger flying through the eighth dimension of cheeseburgers.,Paraphrasing
A little black dog is near a big brown and white dog.,A little black dog is close to a big brown and white dog.,Paraphrasing
A little black dog is near a big brown and white dog.,A tiny black dog is near a big brown and white dog.,Paraphrasing
A little black dog is near a big brown and white dog.,A small black dog is near a big brown and white dog.,Paraphrasing
The middle aged oriental woman is very happy,The middle aged oriental woman is very joyful,Paraphrasing
The middle aged oriental woman is very happy,The middle aged oriental woman is very pleased,Paraphrasing
The middle aged oriental woman is very happy,The middle aged oriental woman is very glad,Paraphrasing
The middle aged oriental woman is very happy,The middle aged oriental woman is very delighted,Paraphrasing
A dark skinned man stands near two laughing white people who are on horses.,A dark skinned man stands close to two laughing white people who are on horses.,Paraphrasing
The little kids are hitting each other and fighting over the small car.,The little kids are hitting each other and fighting over the tiny car.,Paraphrasing
The little kids are hitting each other and fighting over the small car.,The small kids are hitting each other and fighting over the small car.,Paraphrasing
The little kids are hitting each other and fighting over the small car.,The little kids are hitting each other and fighting over the little car.,Paraphrasing
A boy is walking a small white dog down the street.,A boy is walking a little white dog down the street.,Paraphrasing
A boy is walking a small white dog down the street.,A boy is walking a small white dog down the road.,Paraphrasing
A boy is walking a small white dog down the street.,A boy is walking a tiny white dog down the street.,Paraphrasing
pretty little girl in a pink dress.,beautiful little girl in a pink dress.,Paraphrasing
pretty little girl in a pink dress.,pretty tiny girl in a pink dress.,Paraphrasing
pretty little girl in a pink dress.,pretty small girl in a pink dress.,Paraphrasing
"A man playing scrabble with carrots, celery, onions, limes, apples and cauliflower in the pictures while his opponent has rocks spelled out on his tray.","A man playing scrabble with carrots, celery, vegetables, limes, apples and cauliflower in the pictures while his opponent has rocks spelled out on his tray.",strict_entailment
A little girl with blond-hair is outside playing with a small doll.,A small girl with blond-hair is outside playing with a small doll.,Paraphrasing
A little girl with blond-hair is outside playing with a small doll.,A tiny girl with blond-hair is outside playing with a small doll.,Paraphrasing
A little girl with blond-hair is outside playing with a small doll.,A little girl with blond-hair is outside playing with a little doll.,Paraphrasing
A small boy smiles at a little girl.,A small boy smiles at a tiny girl.,Paraphrasing
A small boy smiles at a little girl.,A little boy smiles at a little girl.,Paraphrasing
A small boy smiles at a little girl.,A small boy smiles at a small girl.,Paraphrasing
Three little blond boys huddle together at the base of a tree near some old machinery.,Three little blond boys huddle together at the base of a tree close to some old machinery.,Paraphrasing
A small girl having dinner with her dad,A small girl having dinner with her father,Paraphrasing
A small girl having dinner with her dad,A little girl having dinner with her dad,Paraphrasing
A small girl having dinner with her dad,A tiny girl having dinner with her dad,Paraphrasing
A man near some machine parts.,A man close to some machine parts.,Paraphrasing
A small girl reaching out to a little boy as she tries to help him across a playground jungle gym.,A small girl reaching out to a small boy as she tries to help him across a playground jungle gym.,Paraphrasing
A small girl reaching out to a little boy as she tries to help him across a playground jungle gym.,A little girl reaching out to a little boy as she tries to help him across a playground jungle gym.,Paraphrasing
A small girl reaching out to a little boy as she tries to help him across a playground jungle gym.,A tiny girl reaching out to a little boy as she tries to help him across a playground jungle gym.,Paraphrasing
A little kid in a surgical mask is near another kid who is lying down.,A little kid in a surgical mask is close to another kid who is lying down.,Paraphrasing
There are six people near some water.,There are six people close to some water.,Paraphrasing
The sun sets as three men ride in a boat .,The sun sets as 3 men ride in a boat .,Paraphrasing
"A boy, wearing a baseball cap, jumps in the air near some steps.","A boy, wearing a baseball cap, jumps in the air close to some steps.",Paraphrasing
There are woman standing standing near some earth.,There are woman standing standing close to some earth.,Paraphrasing
A little girl is trying to keep herself busy as her mom works,A little girl is trying to keep herself busy as her mother works,Paraphrasing
A little girl is trying to keep herself busy as her mom works,A tiny girl is trying to keep herself busy as her mom works,Paraphrasing
A little girl is trying to keep herself busy as her mom works,A small girl is trying to keep herself busy as her mom works,Paraphrasing
The little girl is confused seeing two boys run down the street.,The little girl is confused seeing two boys run down the road.,Paraphrasing
The little girl is confused seeing two boys run down the street.,The tiny girl is confused seeing two boys run down the street.,Paraphrasing
The little girl is confused seeing two boys run down the street.,The small girl is confused seeing two boys run down the street.,Paraphrasing
There is a small band performing for a huge audience outside on a lake.,There is a little band performing for a huge audience outside on a lake.,Paraphrasing
There is a small band performing for a huge audience outside on a lake.,There is a tiny band performing for a huge audience outside on a lake.,Paraphrasing
There is a small band performing for a huge audience outside on a lake.,There is a small band performing for an enormous audience outside on a lake.,Paraphrasing
A small band playing music on the street.,A tiny band playing music on the street.,Paraphrasing
A small band playing music on the street.,A little band playing music on the street.,Paraphrasing
A small band playing music on the street.,A small band playing music on the road.,Paraphrasing
The young girl loves her mother.,The young girl loves her mom.,Paraphrasing
A small girl is standing in the middle of the road.,A tiny girl is standing in the middle of the road.,Paraphrasing
A small girl is standing in the middle of the road.,A little girl is standing in the middle of the road.,Paraphrasing
A small girl is standing in the middle of the road.,A small girl is standing in the middle of the street.,Paraphrasing
A big officer stands near two women outside a battleship during a day of celebration.,A big officer stands close to two women outside a battleship during a day of celebration.,Paraphrasing
The boy is very happy,The boy is very delighted,Paraphrasing
The boy is very happy,The boy is very glad,Paraphrasing
The boy is very happy,The boy is very joyful,Paraphrasing
The boy is very happy,The boy is very pleased,Paraphrasing
The little girl in a flower dress is talking to the ladies on the street.,The tiny girl in a flower dress is talking to the ladies on the street.,Paraphrasing
The little girl in a flower dress is talking to the ladies on the street.,The small girl in a flower dress is talking to the ladies on the street.,Paraphrasing
The little girl in a flower dress is talking to the ladies on the street.,The little girl in a flower dress is talking to the ladies on the road.,Paraphrasing
a child is very happy,a child is very joyful,Paraphrasing
a child is very happy,a child is very glad,Paraphrasing
a child is very happy,a child is very delighted,Paraphrasing
a child is very happy,a child is very pleased,Paraphrasing
A little girl jumps to the sofa.,A small girl jumps to the sofa.,Paraphrasing
A little girl jumps to the sofa.,A little girl jumps to the couch.,Paraphrasing
A little girl jumps to the sofa.,A tiny girl jumps to the sofa.,Paraphrasing
A small dog is playing near some footwear.,A small dog is playing close to some footwear.,Paraphrasing
A little girl talking.,A tiny girl talking.,Paraphrasing
A little girl talking.,A small girl talking.,Paraphrasing
A little girl talking.,A little girl speaking.,Paraphrasing
A little girl smiling and holding a small object.,A little girl smiling and holding a little object.,Paraphrasing
A little girl smiling and holding a small object.,A tiny girl smiling and holding a small object.,Paraphrasing
A little girl smiling and holding a small object.,A small girl smiling and holding a small object.,Paraphrasing
A young man is painting a view of the lake he is sitting near,A young man is painting a view of the lake he is sitting close to,Paraphrasing
A little girl is watching a man play guitar on the street.,A small girl is watching a man play guitar on the street.,Paraphrasing
A little girl is watching a man play guitar on the street.,A little girl is watching a man play guitar on the road.,Paraphrasing
A little girl is watching a man play guitar on the street.,A tiny girl is watching a man play guitar on the street.,Paraphrasing
There is a boy in a red cap eating a carrot.,There is a boy in a red cap eating a vegetable.,strict_entailment
A little boy protects a tiny soccer goal.,A little boy protects a small soccer goal.,Paraphrasing
A little boy protects a tiny soccer goal.,A small boy protects a tiny soccer goal.,Paraphrasing
A little boy protects a tiny soccer goal.,A little boy protects a little soccer goal.,Paraphrasing
Two old people talk about a cucumber.,Two old people talk about a vegetable.,strict_entailment
A singer is performing a song and looks very pleased.,A singer is performing a song and looks very joyful.,Paraphrasing
A singer is performing a song and looks very pleased.,A singer is performing a song and looks very happy.,Paraphrasing
A singer is performing a song and looks very pleased.,A singer is performing a song and looks very glad.,Paraphrasing
A singer is performing a song and looks very pleased.,A singer is performing a song and looks very delighted.,Paraphrasing
A little girl near some toys.,A little girl close to some toys.,Paraphrasing
The tourists are in the sea near Italy while a man tells them about the seine.,The tourists are in the sea close to Italy while a man tells them about the seine.,Paraphrasing
"A little boy without a shirt on is standing in a forest, holding a small bird in his hands.","A little boy without a shirt on is standing in a forest, holding a little bird in his hands.",Paraphrasing
"A little boy without a shirt on is standing in a forest, holding a small bird in his hands.","A small boy without a shirt on is standing in a forest, holding a small bird in his hands.",Paraphrasing
"A little boy without a shirt on is standing in a forest, holding a small bird in his hands.","A little boy without a shirt on is standing in a forest, holding a tiny bird in his hands.",Paraphrasing
The little girl is riding in the car with her dad.,The small girl is riding in the car with her dad.,Paraphrasing
The little girl is riding in the car with her dad.,The little girl is riding in the car with her father.,Paraphrasing
The little girl is riding in the car with her dad.,The tiny girl is riding in the car with her dad.,Paraphrasing
A little girl in a checkered dress plays with her big blue ball near a mesh fence.,A small girl in a checkered dress plays with her big blue ball near a mesh fence.,Paraphrasing
A little girl in a checkered dress plays with her big blue ball near a mesh fence.,A tiny girl in a checkered dress plays with her big blue ball near a mesh fence.,Paraphrasing
A little girl in a checkered dress plays with her big blue ball near a mesh fence.,A little girl in a checkered dress plays with her big blue ball close to a mesh fence.,Paraphrasing
A man is standing near two other women for a picture.,A man is standing close to two other women for a picture.,Paraphrasing
There is nobody watching the street performer and two children.,There is nobody watching the street performer and 2 children.,Paraphrasing
A man attempts to fix a bike wheel on the side of a street near several motorbikes.,A man attempts to fix a bike wheel on the side of a road near several motorbikes.,Paraphrasing
the men in the ring are dressed as cowboys and are very happy,the men in the ring are dressed as cowboys and are very delighted,Paraphrasing
the men in the ring are dressed as cowboys and are very happy,the men in the ring are dressed as cowboys and are very pleased,Paraphrasing
the men in the ring are dressed as cowboys and are very happy,the men in the ring are dressed as cowboys and are very joyful,Paraphrasing
the men in the ring are dressed as cowboys and are very happy,the men in the ring are dressed as cowboys and are very glad,Paraphrasing
A naval officer stands near two women outside a battleship during a day of celebration.,A naval officer stands near 2 women outside a battleship during a day of celebration.,Paraphrasing
A little girl walks down the tree lined road.,A little girl walks down the tree lined street.,Paraphrasing
A little girl walks down the tree lined road.,A tiny girl walks down the tree lined road.,Paraphrasing
A little girl walks down the tree lined road.,A small girl walks down the tree lined road.,Paraphrasing
A little girl is holding a small cute animal.,A little girl is holding a little cute animal.,Paraphrasing
A little girl is holding a small cute animal.,A tiny girl is holding a small cute animal.,Paraphrasing
A little girl is holding a small cute animal.,A small girl is holding a small cute animal.,Paraphrasing
The little boy cannot swim.,The small boy cannot swim.,Paraphrasing
An older Indian woman is sitting near some drawings.,An older Indian woman is sitting close to some drawings.,Paraphrasing
"A little girl, wearing a yellow coat, is walking her dog down a road.","A little girl, wearing a yellow coat, is walking her dog down a street.",Paraphrasing
"A little girl, wearing a yellow coat, is walking her dog down a road.","A tiny girl, wearing a yellow coat, is walking her dog down a road.",Paraphrasing
"A little girl, wearing a yellow coat, is walking her dog down a road.","A small girl, wearing a yellow coat, is walking her dog down a road.",Paraphrasing
Two female members of team USA perform a jump near two other female members.,Two female members of team USA perform a jump near 2 other female members.,Paraphrasing
A little girl is holding a karate trophy in front of a small crowd.,A little girl is holding a karate trophy in front of a little crowd.,Paraphrasing
A little girl is holding a karate trophy in front of a small crowd.,A tiny girl is holding a karate trophy in front of a small crowd.,Paraphrasing
A little girl is holding a karate trophy in front of a small crowd.,A small girl is holding a karate trophy in front of a small crowd.,Paraphrasing
A kid standing up on a swing in a park as his friends come near.,A kid standing up on a swing in a park as his friends go near.,Paraphrasing
two people are playing tag on the planet Saturn,2 people are playing tag on the planet Saturn,Paraphrasing
A little girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.,A little girl with long brown hair and a hat made out of newspaper is opening a present while other people watch.,Paraphrasing
A little girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.,A tiny girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.,Paraphrasing
A little girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.,A small girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.,Paraphrasing
A person leans forward to catch a baseball while a runner comes close to the base.,A person leans forward to catch a baseball while a runner comes near the base.,Paraphrasing
A little girl is posing for her mom.,A small girl is posing for her mom.,Paraphrasing
A little girl is posing for her mom.,A tiny girl is posing for her mom.,Paraphrasing
A little girl is posing for her mom.,A little girl is posing for her mother.,Paraphrasing
The brown squirrel in the tree is near some leaves.,The brown squirrel in the tree is close to some leaves.,Paraphrasing
The woman is holding her dog and very happy.,The woman is holding her dog and very joyful.,Paraphrasing
The woman is holding her dog and very happy.,The woman is holding her dog and very delighted.,Paraphrasing
The woman is holding her dog and very happy.,The woman is holding her dog and very glad.,Paraphrasing
The woman is holding her dog and very happy.,The woman is holding her dog and very pleased.,Paraphrasing
A man in bright gold paint stands near the building in the street.,A man in bright gold paint stands near the building in the road.,Paraphrasing
two women stand near,two women stand close to,Paraphrasing
